Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
         387000	       385	80001630	34202df3	csrrs	x27,mcause,x0	  x0:0x00000000 x27=0x00000002
         388000	       386	80001634	442d	c.li	x8,11	  x8=0x0000000b
         389000	       387	80001636	008d8d63	beq	x27,x8,80001650	 x27:0x00000002  x8:0x0000000b
         390000	       388	8000163a	4409	c.li	x8,2	  x8=0x00000002
         392000	       390	8000163c	0a8d8563	beq	x27,x8,800016e6	 x27:0x00000002  x8:0x00000002
         395000	       393	800016e6	34102df3	csrrs	x27,mepc,x0	  x0:0x00000000 x27=0x800000aa
         396000	       394	800016ea	0d91	c.addi	x27,4	 x27:0x800000aa x27=0x800000ae
         397000	       395	800016ec	341d9073	csrrw	x0,mepc,x27	 x27:0x800000ae  x0=0x00000000
         399000	       397	800016f0	004d2083	lw	x1,4(x26)	 x26:0x8000bc08  x1=0x00000000 PA:0x8000bc0c load:0x00000000
         401000	       399	800016f4	008d2103	lw	x2,8(x26)	 x26:0x8000bc08  x2=0x00000000 PA:0x8000bc10 load:0x00000000
         403000	       401	800016f8	00cd2183	lw	x3,12(x26)	 x26:0x8000bc08  x3=0x00000000 PA:0x8000bc14 load:0x00000000
         405000	       403	800016fc	010d2203	lw	x4,16(x26)	 x26:0x8000bc08  x4=0x00000000 PA:0x8000bc18 load:0x00000000
         407000	       405	80001700	014d2283	lw	x5,20(x26)	 x26:0x8000bc08  x5=0x00000000 PA:0x8000bc1c load:0x00000000
         409000	       407	80001704	018d2303	lw	x6,24(x26)	 x26:0x8000bc08  x6=0x00000000 PA:0x8000bc20 load:0x00000000
         411000	       409	80001708	01cd2383	lw	x7,28(x26)	 x26:0x8000bc08  x7=0x00000000 PA:0x8000bc24 load:0x00000000
         413000	       411	8000170c	020d2403	lw	x8,32(x26)	 x26:0x8000bc08  x8=0x00000000 PA:0x8000bc28 load:0x00000000
         415000	       413	80001710	024d2483	lw	x9,36(x26)	 x26:0x8000bc08  x9=0x00000000 PA:0x8000bc2c load:0x00000000
         417000	       415	80001714	028d2503	lw	x10,40(x26)	 x26:0x8000bc08 x10=0x00000000 PA:0x8000bc30 load:0x00000000
         419000	       417	80001718	02cd2583	lw	x11,44(x26)	 x26:0x8000bc08 x11=0x00000000 PA:0x8000bc34 load:0x00000000
         421000	       419	8000171c	030d2603	lw	x12,48(x26)	 x26:0x8000bc08 x12=0x00000000 PA:0x8000bc38 load:0x00000000
         423000	       421	80001720	034d2683	lw	x13,52(x26)	 x26:0x8000bc08 x13=0x00000000 PA:0x8000bc3c load:0x00000000
         425000	       423	80001724	038d2703	lw	x14,56(x26)	 x26:0x8000bc08 x14=0x00000000 PA:0x8000bc40 load:0x00000000
         427000	       425	80001728	03cd2783	lw	x15,60(x26)	 x26:0x8000bc08 x15=0x00000000 PA:0x8000bc44 load:0x00000000
         429000	       427	8000172c	040d2803	lw	x16,64(x26)	 x26:0x8000bc08 x16=0x00000000 PA:0x8000bc48 load:0x00000000
         431000	       429	80001730	044d2883	lw	x17,68(x26)	 x26:0x8000bc08 x17=0x00000000 PA:0x8000bc4c load:0x00000000
         433000	       431	80001734	048d2903	lw	x18,72(x26)	 x26:0x8000bc08 x18=0x00000000 PA:0x8000bc50 load:0x00000000
         435000	       433	80001738	04cd2983	lw	x19,76(x26)	 x26:0x8000bc08 x19=0x00000000 PA:0x8000bc54 load:0x00000000
         437000	       435	8000173c	050d2a03	lw	x20,80(x26)	 x26:0x8000bc08 x20=0x00000000 PA:0x8000bc58 load:0x00000000
         439000	       437	80001740	054d2a83	lw	x21,84(x26)	 x26:0x8000bc08 x21=0x00000000 PA:0x8000bc5c load:0x00000000
         441000	       439	80001744	058d2b03	lw	x22,88(x26)	 x26:0x8000bc08 x22=0x00000000 PA:0x8000bc60 load:0x00000000
         443000	       441	80001748	05cd2b83	lw	x23,92(x26)	 x26:0x8000bc08 x23=0x00000000 PA:0x8000bc64 load:0x00000000
         445000	       443	8000174c	060d2c03	lw	x24,96(x26)	 x26:0x8000bc08 x24=0x00000000 PA:0x8000bc68 load:0x00000000
         447000	       445	80001750	064d2c83	lw	x25,100(x26)	 x26:0x8000bc08 x25=0x00000000 PA:0x8000bc6c load:0x00000000
         449000	       447	80001754	068d2d03	lw	x26,104(x26)	 x26:0x8000bc08 x26=0x8000bc08 PA:0x8000bc70 load:0x8000bc08
         451000	       449	80001758	06cd2d83	lw	x27,108(x26)	 x26:0x8000bc08 x27=0x00001e00 PA:0x8000bc74 load:0x00001e00
         453000	       451	8000175c	070d2e03	lw	x28,112(x26)	 x26:0x8000bc08 x28=0x00000000 PA:0x8000bc78 load:0x00000000
         455000	       453	80001760	074d2e83	lw	x29,116(x26)	 x26:0x8000bc08 x29=0x00000000 PA:0x8000bc7c load:0x00000000
         457000	       455	80001764	078d2f03	lw	x30,120(x26)	 x26:0x8000bc08 x30=0x8000bc84 PA:0x8000bc80 load:0x8000bc84
         459000	       457	80001768	07cd2f83	lw	x31,124(x26)	 x26:0x8000bc08 x31=0x00000000 PA:0x8000bc84 load:0x00000000
         460000	       458	8000176c	07cd0d13	addi	x26,x26,124	 x26:0x8000bc08 x26=0x8000bc84
         461000	       459	80001770	000d0f33	add	x30,x26,x0	 x26:0x8000bc84  x0:0x00000000 x30=0x8000bc84
         462000	       460	80001774	340d1d73	csrrw	x26,mscratch,x26	 x26:0x8000bc84 x26=0x00000000
         463000	       461	80001778	30200073	mret	
         466000	       464	800000ae	4d81	c.li	x27,0	 x27=0x00000000
         467000	       465	800000b0	304d9073	csrrw	x0,mie,x0	  x0:0x00000000  x0=0x00000000
         471000	       469	80000000	5a40106f	jal	x0,800015a4	  x0=0x00000000
         472000	       470	800015a4	340d1d73	csrrw	x26,mscratch,x26	 x26:0x00000000 x26=0x8000bc84
         473000	       471	800015a8	000f0d33	add	x26,x30,x0	 x30:0x8000bc84  x0:0x00000000 x26=0x8000bc84
         474000	       472	800015ac	f84d0d13	addi	x26,x26,-124	 x26:0x8000bc84 x26=0x8000bc08
         476000	       474	800015b0	001d2223	sw	x1,4(x26)	 x26:0x8000bc08  x1:0x00000000 PA:0x8000bc0c store:0x00000000 load:0x00000000
         478000	       476	800015b4	002d2423	sw	x2,8(x26)	 x26:0x8000bc08  x2:0x00000000 PA:0x8000bc10 store:0x00000000 load:0x00000000
         480000	       478	800015b8	003d2623	sw	x3,12(x26)	 x26:0x8000bc08  x3:0x00000000 PA:0x8000bc14 store:0x00000000 load:0x00000000
         482000	       480	800015bc	004d2823	sw	x4,16(x26)	 x26:0x8000bc08  x4:0x00000000 PA:0x8000bc18 store:0x00000000 load:0x00000000
         484000	       482	800015c0	005d2a23	sw	x5,20(x26)	 x26:0x8000bc08  x5:0x00000000 PA:0x8000bc1c store:0x00000000 load:0x00000000
         486000	       484	800015c4	006d2c23	sw	x6,24(x26)	 x26:0x8000bc08  x6:0x00000000 PA:0x8000bc20 store:0x00000000 load:0x00000000
         488000	       486	800015c8	007d2e23	sw	x7,28(x26)	 x26:0x8000bc08  x7:0x00000000 PA:0x8000bc24 store:0x00000000 load:0x00000000
         490000	       488	800015cc	028d2023	sw	x8,32(x26)	 x26:0x8000bc08  x8:0x00000000 PA:0x8000bc28 store:0x00000000 load:0x00000000
         492000	       490	800015d0	029d2223	sw	x9,36(x26)	 x26:0x8000bc08  x9:0x00000000 PA:0x8000bc2c store:0x00000000 load:0x00000000
         494000	       492	800015d4	02ad2423	sw	x10,40(x26)	 x26:0x8000bc08 x10:0x00000000 PA:0x8000bc30 store:0x00000000 load:0x00000000
         496000	       494	800015d8	02bd2623	sw	x11,44(x26)	 x26:0x8000bc08 x11:0x00000000 PA:0x8000bc34 store:0x00000000 load:0x00000000
         498000	       496	800015dc	02cd2823	sw	x12,48(x26)	 x26:0x8000bc08 x12:0x00000000 PA:0x8000bc38 store:0x00000000 load:0x00000000
         500000	       498	800015e0	02dd2a23	sw	x13,52(x26)	 x26:0x8000bc08 x13:0x00000000 PA:0x8000bc3c store:0x00000000 load:0x00000000
         502000	       500	800015e4	02ed2c23	sw	x14,56(x26)	 x26:0x8000bc08 x14:0x00000000 PA:0x8000bc40 store:0x00000000 load:0x00000000
         504000	       502	800015e8	02fd2e23	sw	x15,60(x26)	 x26:0x8000bc08 x15:0x00000000 PA:0x8000bc44 store:0x00000000 load:0x00000000
         506000	       504	800015ec	050d2023	sw	x16,64(x26)	 x26:0x8000bc08 x16:0x00000000 PA:0x8000bc48 store:0x00000000 load:0x00000000
         508000	       506	800015f0	051d2223	sw	x17,68(x26)	 x26:0x8000bc08 x17:0x00000000 PA:0x8000bc4c store:0x00000000 load:0x00000000
         510000	       508	800015f4	052d2423	sw	x18,72(x26)	 x26:0x8000bc08 x18:0x00000000 PA:0x8000bc50 store:0x00000000 load:0x00000000
         512000	       510	800015f8	053d2623	sw	x19,76(x26)	 x26:0x8000bc08 x19:0x00000000 PA:0x8000bc54 store:0x00000000 load:0x00000000
         514000	       512	800015fc	054d2823	sw	x20,80(x26)	 x26:0x8000bc08 x20:0x00000000 PA:0x8000bc58 store:0x00000000 load:0x00000000
         516000	       514	80001600	055d2a23	sw	x21,84(x26)	 x26:0x8000bc08 x21:0x00000000 PA:0x8000bc5c store:0x00000000 load:0x00000000
         518000	       516	80001604	056d2c23	sw	x22,88(x26)	 x26:0x8000bc08 x22:0x00000000 PA:0x8000bc60 store:0x00000000 load:0x00000000
         520000	       518	80001608	057d2e23	sw	x23,92(x26)	 x26:0x8000bc08 x23:0x00000000 PA:0x8000bc64 store:0x00000000 load:0x00000000
         522000	       520	8000160c	078d2023	sw	x24,96(x26)	 x26:0x8000bc08 x24:0x00000000 PA:0x8000bc68 store:0x00000000 load:0x00000000
         524000	       522	80001610	079d2223	sw	x25,100(x26)	 x26:0x8000bc08 x25:0x00000000 PA:0x8000bc6c store:0x00000000 load:0x00000000
         526000	       524	80001614	07ad2423	sw	x26,104(x26)	 x26:0x8000bc08 x26:0x8000bc08 PA:0x8000bc70 store:0x8000bc08 load:0x00000000
         528000	       526	80001618	07bd2623	sw	x27,108(x26)	 x26:0x8000bc08 x27:0x00000000 PA:0x8000bc74 store:0x00000000 load:0x00000000
         530000	       528	8000161c	07cd2823	sw	x28,112(x26)	 x26:0x8000bc08 x28:0x00000000 PA:0x8000bc78 store:0x00000000 load:0x00000000
         532000	       530	80001620	07dd2a23	sw	x29,116(x26)	 x26:0x8000bc08 x29:0x00000000 PA:0x8000bc7c store:0x00000000 load:0x00000000
         534000	       532	80001624	07ed2c23	sw	x30,120(x26)	 x26:0x8000bc08 x30:0x8000bc84 PA:0x8000bc80 store:0x8000bc84 load:0x00000000
         536000	       534	80001628	07fd2e23	sw	x31,124(x26)	 x26:0x8000bc08 x31:0x00000000 PA:0x8000bc84 store:0x00000000 load:0x00000000
         537000	       535	8000162c	34102df3	csrrs	x27,mepc,x0	  x0:0x00000000 x27=0x800000b0
         538000	       536	80001630	34202df3	csrrs	x27,mcause,x0	  x0:0x00000000 x27=0x00000002
         539000	       537	80001634	442d	c.li	x8,11	  x8=0x0000000b
         540000	       538	80001636	008d8d63	beq	x27,x8,80001650	 x27:0x00000002  x8:0x0000000b
         541000	       539	8000163a	4409	c.li	x8,2	  x8=0x00000002
         543000	       541	8000163c	0a8d8563	beq	x27,x8,800016e6	 x27:0x00000002  x8:0x00000002
         546000	       544	800016e6	34102df3	csrrs	x27,mepc,x0	  x0:0x00000000 x27=0x800000b0
         547000	       545	800016ea	0d91	c.addi	x27,4	 x27:0x800000b0 x27=0x800000b4
         548000	       546	800016ec	341d9073	csrrw	x0,mepc,x27	 x27:0x800000b4  x0=0x00000000
         550000	       548	800016f0	004d2083	lw	x1,4(x26)	 x26:0x8000bc08  x1=0x00000000 PA:0x8000bc0c load:0x00000000
         552000	       550	800016f4	008d2103	lw	x2,8(x26)	 x26:0x8000bc08  x2=0x00000000 PA:0x8000bc10 load:0x00000000
         554000	       552	800016f8	00cd2183	lw	x3,12(x26)	 x26:0x8000bc08  x3=0x00000000 PA:0x8000bc14 load:0x00000000
         556000	       554	800016fc	010d2203	lw	x4,16(x26)	 x26:0x8000bc08  x4=0x00000000 PA:0x8000bc18 load:0x00000000
         558000	       556	80001700	014d2283	lw	x5,20(x26)	 x26:0x8000bc08  x5=0x00000000 PA:0x8000bc1c load:0x00000000
         560000	       558	80001704	018d2303	lw	x6,24(x26)	 x26:0x8000bc08  x6=0x00000000 PA:0x8000bc20 load:0x00000000
         562000	       560	80001708	01cd2383	lw	x7,28(x26)	 x26:0x8000bc08  x7=0x00000000 PA:0x8000bc24 load:0x00000000
         564000	       562	8000170c	020d2403	lw	x8,32(x26)	 x26:0x8000bc08  x8=0x00000000 PA:0x8000bc28 load:0x00000000
         566000	       564	80001710	024d2483	lw	x9,36(x26)	 x26:0x8000bc08  x9=0x00000000 PA:0x8000bc2c load:0x00000000
         568000	       566	80001714	028d2503	lw	x10,40(x26)	 x26:0x8000bc08 x10=0x00000000 PA:0x8000bc30 load:0x00000000
         570000	       568	80001718	02cd2583	lw	x11,44(x26)	 x26:0x8000bc08 x11=0x00000000 PA:0x8000bc34 load:0x00000000
         572000	       570	8000171c	030d2603	lw	x12,48(x26)	 x26:0x8000bc08 x12=0x00000000 PA:0x8000bc38 load:0x00000000
         574000	       572	80001720	034d2683	lw	x13,52(x26)	 x26:0x8000bc08 x13=0x00000000 PA:0x8000bc3c load:0x00000000
         576000	       574	80001724	038d2703	lw	x14,56(x26)	 x26:0x8000bc08 x14=0x00000000 PA:0x8000bc40 load:0x00000000
         578000	       576	80001728	03cd2783	lw	x15,60(x26)	 x26:0x8000bc08 x15=0x00000000 PA:0x8000bc44 load:0x00000000
         580000	       578	8000172c	040d2803	lw	x16,64(x26)	 x26:0x8000bc08 x16=0x00000000 PA:0x8000bc48 load:0x00000000
         582000	       580	80001730	044d2883	lw	x17,68(x26)	 x26:0x8000bc08 x17=0x00000000 PA:0x8000bc4c load:0x00000000
         584000	       582	80001734	048d2903	lw	x18,72(x26)	 x26:0x8000bc08 x18=0x00000000 PA:0x8000bc50 load:0x00000000
         586000	       584	80001738	04cd2983	lw	x19,76(x26)	 x26:0x8000bc08 x19=0x00000000 PA:0x8000bc54 load:0x00000000
         588000	       586	8000173c	050d2a03	lw	x20,80(x26)	 x26:0x8000bc08 x20=0x00000000 PA:0x8000bc58 load:0x00000000
         590000	       588	80001740	054d2a83	lw	x21,84(x26)	 x26:0x8000bc08 x21=0x00000000 PA:0x8000bc5c load:0x00000000
         592000	       590	80001744	058d2b03	lw	x22,88(x26)	 x26:0x8000bc08 x22=0x00000000 PA:0x8000bc60 load:0x00000000
         594000	       592	80001748	05cd2b83	lw	x23,92(x26)	 x26:0x8000bc08 x23=0x00000000 PA:0x8000bc64 load:0x00000000
         596000	       594	8000174c	060d2c03	lw	x24,96(x26)	 x26:0x8000bc08 x24=0x00000000 PA:0x8000bc68 load:0x00000000
         598000	       596	80001750	064d2c83	lw	x25,100(x26)	 x26:0x8000bc08 x25=0x00000000 PA:0x8000bc6c load:0x00000000
         600000	       598	80001754	068d2d03	lw	x26,104(x26)	 x26:0x8000bc08 x26=0x8000bc08 PA:0x8000bc70 load:0x8000bc08
         602000	       600	80001758	06cd2d83	lw	x27,108(x26)	 x26:0x8000bc08 x27=0x00000000 PA:0x8000bc74 load:0x00000000
         604000	       602	8000175c	070d2e03	lw	x28,112(x26)	 x26:0x8000bc08 x28=0x00000000 PA:0x8000bc78 load:0x00000000
         606000	       604	80001760	074d2e83	lw	x29,116(x26)	 x26:0x8000bc08 x29=0x00000000 PA:0x8000bc7c load:0x00000000
         608000	       606	80001764	078d2f03	lw	x30,120(x26)	 x26:0x8000bc08 x30=0x8000bc84 PA:0x8000bc80 load:0x8000bc84
         610000	       608	80001768	07cd2f83	lw	x31,124(x26)	 x26:0x8000bc08 x31=0x00000000 PA:0x8000bc84 load:0x00000000
         611000	       609	8000176c	07cd0d13	addi	x26,x26,124	 x26:0x8000bc08 x26=0x8000bc84
         612000	       610	80001770	000d0f33	add	x30,x26,x0	 x26:0x8000bc84  x0:0x00000000 x30=0x8000bc84
         613000	       611	80001774	340d1d73	csrrw	x26,mscratch,x26	 x26:0x8000bc84 x26=0x00000000
         614000	       612	80001778	30200073	mret	
         617000	       615	800000b4	30200073	mret	
         621000	       619	80000000	5a40106f	jal	x0,800015a4	  x0=0x00000000
         622000	       620	800015a4	340d1d73	csrrw	x26,mscratch,x26	 x26:0x00000000 x26=0x8000bc84
         623000	       621	800015a8	000f0d33	add	x26,x30,x0	 x30:0x8000bc84  x0:0x00000000 x26=0x8000bc84
         624000	       622	800015ac	f84d0d13	addi	x26,x26,-124	 x26:0x8000bc84 x26=0x8000bc08
         626000	       624	800015b0	001d2223	sw	x1,4(x26)	 x26:0x8000bc08  x1:0x00000000 PA:0x8000bc0c store:0x00000000 load:0x00000000
         628000	       626	800015b4	002d2423	sw	x2,8(x26)	 x26:0x8000bc08  x2:0x00000000 PA:0x8000bc10 store:0x00000000 load:0x00000000
         630000	       628	800015b8	003d2623	sw	x3,12(x26)	 x26:0x8000bc08  x3:0x00000000 PA:0x8000bc14 store:0x00000000 load:0x00000000
         632000	       630	800015bc	004d2823	sw	x4,16(x26)	 x26:0x8000bc08  x4:0x00000000 PA:0x8000bc18 store:0x00000000 load:0x00000000
         634000	       632	800015c0	005d2a23	sw	x5,20(x26)	 x26:0x8000bc08  x5:0x00000000 PA:0x8000bc1c store:0x00000000 load:0x00000000
         636000	       634	800015c4	006d2c23	sw	x6,24(x26)	 x26:0x8000bc08  x6:0x00000000 PA:0x8000bc20 store:0x00000000 load:0x00000000
         638000	       636	800015c8	007d2e23	sw	x7,28(x26)	 x26:0x8000bc08  x7:0x00000000 PA:0x8000bc24 store:0x00000000 load:0x00000000
         640000	       638	800015cc	028d2023	sw	x8,32(x26)	 x26:0x8000bc08  x8:0x00000000 PA:0x8000bc28 store:0x00000000 load:0x00000000
         642000	       640	800015d0	029d2223	sw	x9,36(x26)	 x26:0x8000bc08  x9:0x00000000 PA:0x8000bc2c store:0x00000000 load:0x00000000
         644000	       642	800015d4	02ad2423	sw	x10,40(x26)	 x26:0x8000bc08 x10:0x00000000 PA:0x8000bc30 store:0x00000000 load:0x00000000
         646000	       644	800015d8	02bd2623	sw	x11,44(x26)	 x26:0x8000bc08 x11:0x00000000 PA:0x8000bc34 store:0x00000000 load:0x00000000
         648000	       646	800015dc	02cd2823	sw	x12,48(x26)	 x26:0x8000bc08 x12:0x00000000 PA:0x8000bc38 store:0x00000000 load:0x00000000
         650000	       648	800015e0	02dd2a23	sw	x13,52(x26)	 x26:0x8000bc08 x13:0x00000000 PA:0x8000bc3c store:0x00000000 load:0x00000000
         652000	       650	800015e4	02ed2c23	sw	x14,56(x26)	 x26:0x8000bc08 x14:0x00000000 PA:0x8000bc40 store:0x00000000 load:0x00000000
         654000	       652	800015e8	02fd2e23	sw	x15,60(x26)	 x26:0x8000bc08 x15:0x00000000 PA:0x8000bc44 store:0x00000000 load:0x00000000
         656000	       654	800015ec	050d2023	sw	x16,64(x26)	 x26:0x8000bc08 x16:0x00000000 PA:0x8000bc48 store:0x00000000 load:0x00000000
         658000	       656	800015f0	051d2223	sw	x17,68(x26)	 x26:0x8000bc08 x17:0x00000000 PA:0x8000bc4c store:0x00000000 load:0x00000000
         660000	       658	800015f4	052d2423	sw	x18,72(x26)	 x26:0x8000bc08 x18:0x00000000 PA:0x8000bc50 store:0x00000000 load:0x00000000
         662000	       660	800015f8	053d2623	sw	x19,76(x26)	 x26:0x8000bc08 x19:0x00000000 PA:0x8000bc54 store:0x00000000 load:0x00000000
         664000	       662	800015fc	054d2823	sw	x20,80(x26)	 x26:0x8000bc08 x20:0x00000000 PA:0x8000bc58 store:0x00000000 load:0x00000000
         666000	       664	80001600	055d2a23	sw	x21,84(x26)	 x26:0x8000bc08 x21:0x00000000 PA:0x8000bc5c store:0x00000000 load:0x00000000
         668000	       666	80001604	056d2c23	sw	x22,88(x26)	 x26:0x8000bc08 x22:0x00000000 PA:0x8000bc60 store:0x00000000 load:0x00000000
         670000	       668	80001608	057d2e23	sw	x23,92(x26)	 x26:0x8000bc08 x23:0x00000000 PA:0x8000bc64 store:0x00000000 load:0x00000000
         672000	       670	8000160c	078d2023	sw	x24,96(x26)	 x26:0x8000bc08 x24:0x00000000 PA:0x8000bc68 store:0x00000000 load:0x00000000
         674000	       672	80001610	079d2223	sw	x25,100(x26)	 x26:0x8000bc08 x25:0x00000000 PA:0x8000bc6c store:0x00000000 load:0x00000000
         676000	       674	80001614	07ad2423	sw	x26,104(x26)	 x26:0x8000bc08 x26:0x8000bc08 PA:0x8000bc70 store:0x8000bc08 load:0x00000000
         678000	       676	80001618	07bd2623	sw	x27,108(x26)	 x26:0x8000bc08 x27:0x00000000 PA:0x8000bc74 store:0x00000000 load:0x00000000
         680000	       678	8000161c	07cd2823	sw	x28,112(x26)	 x26:0x8000bc08 x28:0x00000000 PA:0x8000bc78 store:0x00000000 load:0x00000000
         682000	       680	80001620	07dd2a23	sw	x29,116(x26)	 x26:0x8000bc08 x29:0x00000000 PA:0x8000bc7c store:0x00000000 load:0x00000000
         684000	       682	80001624	07ed2c23	sw	x30,120(x26)	 x26:0x8000bc08 x30:0x8000bc84 PA:0x8000bc80 store:0x8000bc84 load:0x00000000
         686000	       684	80001628	07fd2e23	sw	x31,124(x26)	 x26:0x8000bc08 x31:0x00000000 PA:0x8000bc84 store:0x00000000 load:0x00000000
         687000	       685	8000162c	34102df3	csrrs	x27,mepc,x0	  x0:0x00000000 x27=0x800000b4
         688000	       686	80001630	34202df3	csrrs	x27,mcause,x0	  x0:0x00000000 x27=0x00000002
         689000	       687	80001634	442d	c.li	x8,11	  x8=0x0000000b
         690000	       688	80001636	008d8d63	beq	x27,x8,80001650	 x27:0x00000002  x8:0x0000000b
         691000	       689	8000163a	4409	c.li	x8,2	  x8=0x00000002
         693000	       691	8000163c	0a8d8563	beq	x27,x8,800016e6	 x27:0x00000002  x8:0x00000002
         696000	       694	800016e6	34102df3	csrrs	x27,mepc,x0	  x0:0x00000000 x27=0x800000b4
         697000	       695	800016ea	0d91	c.addi	x27,4	 x27:0x800000b4 x27=0x800000b8
         698000	       696	800016ec	341d9073	csrrw	x0,mepc,x27	 x27:0x800000b8  x0=0x00000000
         700000	       698	800016f0	004d2083	lw	x1,4(x26)	 x26:0x8000bc08  x1=0x00000000 PA:0x8000bc0c load:0x00000000
