Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        3104000	      3102	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3106000	      3104	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3108000	      3106	80000298	bfe5	c.j	80000290	
        3109000	      3107	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3111000	      3109	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3113000	      3111	80000298	bfe5	c.j	80000290	
        3114000	      3112	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3116000	      3114	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3118000	      3116	80000298	bfe5	c.j	80000290	
        3119000	      3117	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3121000	      3119	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3123000	      3121	80000298	bfe5	c.j	80000290	
        3124000	      3122	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3126000	      3124	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3128000	      3126	80000298	bfe5	c.j	80000290	
        3129000	      3127	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3131000	      3129	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3133000	      3131	80000298	bfe5	c.j	80000290	
        3134000	      3132	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3136000	      3134	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3138000	      3136	80000298	bfe5	c.j	80000290	
        3139000	      3137	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3141000	      3139	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3143000	      3141	80000298	bfe5	c.j	80000290	
        3144000	      3142	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3146000	      3144	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3148000	      3146	80000298	bfe5	c.j	80000290	
        3149000	      3147	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3151000	      3149	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3153000	      3151	80000298	bfe5	c.j	80000290	
        3154000	      3152	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3156000	      3154	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3158000	      3156	80000298	bfe5	c.j	80000290	
        3159000	      3157	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3161000	      3159	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3163000	      3161	80000298	bfe5	c.j	80000290	
        3164000	      3162	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3166000	      3164	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3168000	      3166	80000298	bfe5	c.j	80000290	
        3169000	      3167	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3171000	      3169	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3173000	      3171	80000298	bfe5	c.j	80000290	
        3174000	      3172	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3176000	      3174	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3178000	      3176	80000298	bfe5	c.j	80000290	
        3179000	      3177	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3181000	      3179	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3183000	      3181	80000298	bfe5	c.j	80000290	
        3184000	      3182	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3186000	      3184	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3188000	      3186	80000298	bfe5	c.j	80000290	
        3189000	      3187	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3191000	      3189	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3193000	      3191	80000298	bfe5	c.j	80000290	
        3194000	      3192	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3196000	      3194	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3198000	      3196	80000298	bfe5	c.j	80000290	
        3199000	      3197	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3201000	      3199	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3203000	      3201	80000298	bfe5	c.j	80000290	
        3204000	      3202	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3206000	      3204	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3208000	      3206	80000298	bfe5	c.j	80000290	
        3209000	      3207	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3211000	      3209	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3213000	      3211	80000298	bfe5	c.j	80000290	
        3214000	      3212	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3216000	      3214	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3218000	      3216	80000298	bfe5	c.j	80000290	
        3219000	      3217	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3221000	      3219	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3223000	      3221	80000298	bfe5	c.j	80000290	
        3224000	      3222	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3226000	      3224	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3228000	      3226	80000298	bfe5	c.j	80000290	
        3229000	      3227	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3231000	      3229	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3233000	      3231	80000298	bfe5	c.j	80000290	
        3234000	      3232	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3236000	      3234	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3238000	      3236	80000298	bfe5	c.j	80000290	
        3239000	      3237	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3241000	      3239	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3243000	      3241	80000298	bfe5	c.j	80000290	
        3244000	      3242	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3246000	      3244	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3248000	      3246	80000298	bfe5	c.j	80000290	
        3249000	      3247	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3251000	      3249	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3253000	      3251	80000298	bfe5	c.j	80000290	
        3254000	      3252	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3256000	      3254	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3258000	      3256	80000298	bfe5	c.j	80000290	
        3259000	      3257	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3261000	      3259	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3263000	      3261	80000298	bfe5	c.j	80000290	
        3264000	      3262	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3266000	      3264	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3268000	      3266	80000298	bfe5	c.j	80000290	
        3269000	      3267	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3271000	      3269	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3273000	      3271	80000298	bfe5	c.j	80000290	
        3274000	      3272	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3276000	      3274	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3278000	      3276	80000298	bfe5	c.j	80000290	
        3279000	      3277	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3281000	      3279	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3283000	      3281	80000298	bfe5	c.j	80000290	
        3284000	      3282	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3286000	      3284	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3288000	      3286	80000298	bfe5	c.j	80000290	
        3289000	      3287	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3291000	      3289	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3293000	      3291	80000298	bfe5	c.j	80000290	
        3294000	      3292	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3296000	      3294	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3298000	      3296	80000298	bfe5	c.j	80000290	
        3299000	      3297	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3301000	      3299	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3303000	      3301	80000298	bfe5	c.j	80000290	
        3304000	      3302	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3306000	      3304	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3308000	      3306	80000298	bfe5	c.j	80000290	
        3309000	      3307	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3311000	      3309	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3313000	      3311	80000298	bfe5	c.j	80000290	
        3314000	      3312	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3316000	      3314	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3318000	      3316	80000298	bfe5	c.j	80000290	
        3319000	      3317	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3321000	      3319	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3323000	      3321	80000298	bfe5	c.j	80000290	
        3324000	      3322	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3326000	      3324	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3328000	      3326	80000298	bfe5	c.j	80000290	
        3329000	      3327	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3331000	      3329	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3333000	      3331	80000298	bfe5	c.j	80000290	
        3334000	      3332	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3336000	      3334	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3338000	      3336	80000298	bfe5	c.j	80000290	
        3339000	      3337	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3341000	      3339	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3343000	      3341	80000298	bfe5	c.j	80000290	
        3344000	      3342	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3346000	      3344	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3348000	      3346	80000298	bfe5	c.j	80000290	
        3349000	      3347	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3351000	      3349	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3353000	      3351	80000298	bfe5	c.j	80000290	
        3354000	      3352	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3356000	      3354	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3358000	      3356	80000298	bfe5	c.j	80000290	
        3359000	      3357	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3361000	      3359	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3363000	      3361	80000298	bfe5	c.j	80000290	
        3364000	      3362	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3366000	      3364	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3368000	      3366	80000298	bfe5	c.j	80000290	
        3369000	      3367	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3371000	      3369	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3373000	      3371	80000298	bfe5	c.j	80000290	
        3374000	      3372	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3376000	      3374	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3378000	      3376	80000298	bfe5	c.j	80000290	
        3379000	      3377	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3381000	      3379	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3383000	      3381	80000298	bfe5	c.j	80000290	
        3384000	      3382	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3386000	      3384	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3388000	      3386	80000298	bfe5	c.j	80000290	
        3389000	      3387	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3391000	      3389	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3393000	      3391	80000298	bfe5	c.j	80000290	
        3394000	      3392	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3396000	      3394	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3398000	      3396	80000298	bfe5	c.j	80000290	
        3399000	      3397	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3401000	      3399	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3403000	      3401	80000298	bfe5	c.j	80000290	
        3404000	      3402	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3406000	      3404	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3408000	      3406	80000298	bfe5	c.j	80000290	
        3409000	      3407	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3411000	      3409	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3413000	      3411	80000298	bfe5	c.j	80000290	
        3414000	      3412	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3416000	      3414	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3418000	      3416	80000298	bfe5	c.j	80000290	
        3419000	      3417	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3421000	      3419	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3423000	      3421	80000298	bfe5	c.j	80000290	
        3424000	      3422	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3426000	      3424	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3428000	      3426	80000298	bfe5	c.j	80000290	
        3429000	      3427	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3431000	      3429	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3433000	      3431	80000298	bfe5	c.j	80000290	
        3434000	      3432	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3436000	      3434	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3438000	      3436	80000298	bfe5	c.j	80000290	
        3439000	      3437	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3441000	      3439	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3443000	      3441	80000298	bfe5	c.j	80000290	
        3444000	      3442	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3446000	      3444	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3448000	      3446	80000298	bfe5	c.j	80000290	
        3449000	      3447	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
