Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        3141000	      3139	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        3143000	      3141	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        3145000	      3143	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        3147000	      3145	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        3149000	      3147	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        3151000	      3149	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        3153000	      3151	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        3155000	      3153	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        3157000	      3155	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        3159000	      3157	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        3161000	      3159	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        3163000	      3161	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        3165000	      3163	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        3167000	      3165	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        3169000	      3167	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        3171000	      3169	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        3173000	      3171	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        3175000	      3173	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        3177000	      3175	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        3179000	      3177	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        3181000	      3179	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        3183000	      3181	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        3187000	      3185	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        3188000	      3186	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        3189000	      3187	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        3190000	      3188	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        3192000	      3190	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        3194000	      3192	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        3196000	      3194	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        3198000	      3196	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        3200000	      3198	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        3202000	      3200	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        3204000	      3202	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        3206000	      3204	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        3208000	      3206	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        3210000	      3208	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        3212000	      3210	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        3214000	      3212	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        3216000	      3214	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        3218000	      3216	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        3220000	      3218	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        3222000	      3220	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        3224000	      3222	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        3226000	      3224	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        3228000	      3226	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        3230000	      3228	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        3232000	      3230	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        3234000	      3232	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        3236000	      3234	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        3238000	      3236	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        3240000	      3238	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        3242000	      3240	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        3244000	      3242	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        3246000	      3244	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        3248000	      3246	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        3250000	      3248	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        3252000	      3250	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        3256000	      3254	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        3257000	      3255	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        3258000	      3256	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        3259000	      3257	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        3261000	      3259	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        3263000	      3261	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        3265000	      3263	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        3267000	      3265	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        3269000	      3267	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        3271000	      3269	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        3273000	      3271	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        3275000	      3273	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        3277000	      3275	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        3279000	      3277	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        3281000	      3279	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        3283000	      3281	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        3285000	      3283	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        3287000	      3285	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        3289000	      3287	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        3291000	      3289	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        3293000	      3291	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        3295000	      3293	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        3297000	      3295	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        3299000	      3297	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        3301000	      3299	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        3303000	      3301	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        3305000	      3303	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        3307000	      3305	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        3309000	      3307	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        3311000	      3309	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        3313000	      3311	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        3315000	      3313	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        3317000	      3315	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        3319000	      3317	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        3321000	      3319	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        3325000	      3323	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        3326000	      3324	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        3327000	      3325	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        3328000	      3326	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        3330000	      3328	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        3332000	      3330	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        3334000	      3332	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        3336000	      3334	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        3338000	      3336	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        3340000	      3338	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        3342000	      3340	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        3344000	      3342	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        3346000	      3344	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        3348000	      3346	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        3350000	      3348	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        3352000	      3350	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        3354000	      3352	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        3356000	      3354	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        3358000	      3356	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        3360000	      3358	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        3362000	      3360	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        3364000	      3362	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        3366000	      3364	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        3368000	      3366	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        3370000	      3368	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        3372000	      3370	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        3374000	      3372	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        3376000	      3374	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        3378000	      3376	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        3380000	      3378	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        3382000	      3380	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        3384000	      3382	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        3386000	      3384	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        3388000	      3386	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        3390000	      3388	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        3394000	      3392	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        3395000	      3393	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        3396000	      3394	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        3397000	      3395	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        3399000	      3397	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        3401000	      3399	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        3403000	      3401	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        3405000	      3403	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        3407000	      3405	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        3409000	      3407	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        3411000	      3409	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        3413000	      3411	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        3415000	      3413	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        3417000	      3415	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        3419000	      3417	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        3421000	      3419	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        3423000	      3421	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        3425000	      3423	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        3427000	      3425	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        3429000	      3427	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        3431000	      3429	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        3433000	      3431	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        3435000	      3433	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        3437000	      3435	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        3439000	      3437	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        3441000	      3439	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
